Format Version,1.23,Take Name,IR_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-08 11.21.06.994 下午,Total Frames in Take,4774,Total Exported Frames,4774,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
1036,8.633333,-0.000037,0.000074,-0.000003,-1.000000,-0.387110,1.209153,-2.079218,-0.010627,0.095421,0.003623,-0.995374,-0.326271,1.305645,0.938347
1037,8.641667,-0.000055,0.000045,-0.000021,-1.000000,-0.387119,1.209163,-2.079198,-0.010789,0.094860,0.001238,-0.995431,-0.326266,1.305676,0.941749
1038,8.650000,-0.000039,0.000039,0.000003,-1.000000,-0.387110,1.209150,-2.079197,-0.010856,0.095963,0.001732,-0.995324,-0.326401,1.305667,0.945306
1039,8.658333,-0.000039,0.000047,0.000001,-1.000000,-0.387106,1.209157,-2.079202,-0.010745,0.094874,0.001304,-0.995430,-0.326806,1.305766,0.948822
1040,8.666667,-0.000043,0.000058,-0.000004,-1.000000,-0.387100,1.209155,-2.079209,-0.011577,0.095517,0.001407,-0.995359,-0.326934,1.305875,0.952221
1041,8.675000,-0.000039,0.000076,-0.000004,-1.000000,-0.387102,1.209156,-2.079216,-0.011024,0.095241,0.002852,-0.995389,-0.327492,1.305826,0.955800
1042,8.683333,-0.000036,0.000093,0.000002,-1.000000,-0.387103,1.209164,-2.079229,-0.010643,0.095117,0.002177,-0.995407,-0.327578,1.305745,0.959346
1043,8.691667,-0.000034,0.000075,-0.000046,-1.000000,-0.387133,1.209167,-2.079208,-0.010837,0.095196,0.002188,-0.995397,-0.327784,1.305804,0.962761
1044,8.700000,-0.000012,0.000026,-0.000022,-1.000000,-0.387122,1.209154,-2.079208,-0.010560,0.094954,0.003582,-0.995419,-0.328308,1.305772,0.966020
1045,8.708333,-0.000012,0.000055,-0.000013,-1.000000,-0.387104,1.209164,-2.079221,-0.010806,0.095238,0.001528,-0.995395,-0.328006,1.305813,0.969213
1046,8.716667,0.000009,0.000039,-0.000011,-1.000000,-0.387107,1.209156,-2.079222,-0.010799,0.095537,0.001872,-0.995366,-0.328217,1.305935,0.972399
1047,8.725000,-0.000004,0.000044,-0.000003,-1.000000,-0.387111,1.209149,-2.079223,-0.010265,0.095075,0.001360,-0.995416,-0.328527,1.305848,0.975718
1048,8.733333,0.000010,-0.000013,-0.000003,-1.000000,-0.387111,1.209155,-2.079204,-0.010831,0.095421,0.000800,-0.995378,-0.328676,1.305967,0.978807
1049,8.741667,-0.000032,0.000111,-0.000010,-1.000000,-0.387129,1.209173,-2.079226,-0.010191,0.095497,0.001517,-0.995376,-0.329153,1.305907,0.982252
1050,8.750000,-0.000036,0.000094,-0.000001,-1.000000,-0.387104,1.209155,-2.079220,-0.010966,0.095602,0.000955,-0.995359,-0.329307,1.306102,0.985629
1051,8.758333,0.000006,-0.000028,0.000013,-1.000000,-0.387105,1.209159,-2.079202,-0.011523,0.096338,0.001030,-0.995281,-0.329559,1.306160,0.988907
1052,8.766667,0.000012,0.000016,-0.000007,-1.000000,-0.387107,1.209154,-2.079212,-0.011150,0.095713,0.000552,-0.995346,-0.329792,1.306033,0.992353
1053,8.775000,-0.000009,0.000062,-0.000002,-1.000000,-0.387105,1.209164,-2.079216,-0.010976,0.095845,0.000895,-0.995335,-0.330041,1.306134,0.995673
1054,8.783333,0.000005,0.000022,-0.000015,-1.000000,-0.387115,1.209158,-2.079212,-0.011351,0.095990,0.000915,-0.995317,-0.330257,1.306135,0.998977
1055,8.791667,-0.000033,0.000110,-0.000028,-1.000000,-0.387132,1.209172,-2.079222,-0.010854,0.096158,0.000729,-0.995307,-0.330508,1.306181,1.002194
1056,8.800000,-0.000023,0.000134,-0.000052,-1.000000,-0.387155,1.209155,-2.079252,-0.011152,0.095620,0.000522,-0.995355,-0.330825,1.306292,1.005269
1057,8.808333,0.000021,0.000035,-0.000016,-1.000000,-0.387105,1.209152,-2.079217,-0.010785,0.096420,0.001049,-0.995282,-0.330961,1.306266,1.008481
1058,8.816667,0.000007,0.000053,-0.000007,-1.000000,-0.387103,1.209162,-2.079212,-0.010945,0.096138,0.000438,-0.995308,-0.331188,1.306256,1.011702
1059,8.825000,0.000025,0.000024,-0.000011,-1.000000,-0.387106,1.209161,-2.079214,-0.010523,0.096212,0.000891,-0.995305,-0.331500,1.306302,1.014835
1060,8.833333,0.000005,0.000062,-0.000004,-1.000000,-0.387114,1.209164,-2.079224,-0.010829,0.096281,0.000909,-0.995295,-0.331690,1.306304,1.018081
1061,8.841667,-0.000000,0.000041,-0.000009,-1.000000,-0.387104,1.209150,-2.079220,-0.010352,0.096070,0.000828,-0.995320,-0.331992,1.306344,1.021403
1062,8.850000,-0.000021,0.000093,-0.000016,-1.000000,-0.387105,1.209163,-2.079226,-0.011231,0.095623,0.000226,-0.995354,-0.332230,1.306465,1.024521
1063,8.858333,0.000000,0.000010,0.000008,-1.000000,-0.387106,1.209172,-2.079216,-0.010024,0.096579,0.001097,-0.995274,-0.332558,1.306302,1.027872
1064,8.866667,-0.000021,0.000068,-0.000012,-1.000000,-0.387102,1.209166,-2.079218,-0.010454,0.096077,0.000185,-0.995319,-0.332789,1.306324,1.030948
1065,8.875000,-0.000023,0.000049,-0.000008,-1.000000,-0.387110,1.209159,-2.079207,-0.010482,0.097037,0.001339,-0.995225,-0.333032,1.306425,1.034029
1066,8.883333,0.000019,-0.000037,0.000009,-1.000000,-0.387104,1.209160,-2.079198,-0.009864,0.096133,0.001060,-0.995319,-0.333304,1.306422,1.037140
1067,8.891667,0.000018,0.000043,-0.000014,-1.000000,-0.387107,1.209161,-2.079215,-0.009047,0.095727,0.000949,-0.995366,-0.333636,1.306288,1.040336
1068,8.900000,-0.000008,0.000074,-0.000004,-1.000000,-0.387101,1.209156,-2.079223,-0.008952,0.096085,0.002903,-0.995329,-0.334157,1.306409,1.043291
1069,8.908333,0.000005,0.000023,-0.000020,-1.000000,-0.387108,1.209147,-2.079215,-0.010062,0.096119,0.000122,-0.995319,-0.333891,1.306425,1.046196
1070,8.916667,0.000012,0.000005,-0.000008,-1.000000,-0.387110,1.209158,-2.079206,-0.010251,0.095797,0.000074,-0.995348,-0.334065,1.306619,1.049320
1071,8.925000,0.000020,0.000019,0.000005,-1.000000,-0.387107,1.209161,-2.079215,-0.009359,0.095820,0.001612,-0.995353,-0.334460,1.306619,1.052602
1072,8.933333,0.000004,0.000068,-0.000029,-1.000000,-0.387110,1.209157,-2.079221,-0.009549,0.095730,0.002246,-0.995359,-0.334838,1.306637,1.055583
1073,8.941667,-0.000012,0.000054,-0.000022,-1.000000,-0.387118,1.209154,-2.079215,-0.009194,0.095147,0.002972,-0.995416,-0.335306,1.306555,1.058615
1074,8.950000,0.000006,0.000036,-0.000011,-1.000000,-0.387105,1.209165,-2.079207,-0.008775,0.095630,0.003287,-0.995373,-0.335547,1.306633,1.061520
1075,8.958333,-0.000023,0.000082,-0.000016,-1.000000,-0.387109,1.209153,-2.079226,-0.008661,0.095086,0.003500,-0.995425,-0.335984,1.306754,1.064256
1076,8.966667,-0.000012,0.000059,-0.000010,-1.000000,-0.387102,1.209150,-2.079215,-0.008497,0.095320,0.001993,-0.995408,-0.335918,1.306626,1.067219
1077,8.975000,0.000016,0.000062,-0.000004,-1.000000,-0.387097,1.209155,-2.079228,-0.008856,0.095572,0.003445,-0.995377,-0.336369,1.306730,1.069970
1078,8.983333,0.000005,0.000023,0.000000,-1.000000,-0.387119,1.209153,-2.079210,-0.008296,0.095001,0.002266,-0.995440,-0.336277,1.306676,1.073121
1079,8.991667,-0.000007,0.000108,0.000000,-1.000000,-0.387099,1.209162,-2.079236,-0.008738,0.095037,0.002661,-0.995432,-0.336481,1.306686,1.076111
1080,9.000000,-0.000020,0.000095,-0.000011,-1.000000,-0.387097,1.209157,-2.079225,-0.009104,0.094707,0.003360,-0.995458,-0.336719,1.306770,1.079062
1081,9.008333,0.000011,0.000005,-0.000012,-1.000000,-0.387108,1.209142,-2.079205,-0.008579,0.094374,0.003257,-0.995495,-0.336898,1.306766,1.082156
1082,9.016667,-0.000006,0.000057,-0.000003,-1.000000,-0.387098,1.209155,-2.079211,-0.008276,0.094668,0.003781,-0.995467,-0.337092,1.306817,1.085336
1083,9.025000,-0.000002,0.000061,-0.000017,-1.000000,-0.387104,1.209150,-2.079227,-0.008681,0.094106,0.003307,-0.995519,-0.337348,1.306829,1.088395
1084,9.033333,-0.000019,0.000063,-0.000014,-1.000000,-0.387107,1.209146,-2.079219,-0.008524,0.094340,0.003090,-0.995499,-0.337562,1.306781,1.091497
1085,9.041667,0.000005,0.000034,0.000013,-1.000000,-0.387093,1.209157,-2.079225,-0.008443,0.094032,0.003289,-0.995528,-0.337985,1.306865,1.094540
1086,9.050000,-0.000015,0.000083,-0.000003,-1.000000,-0.387100,1.209150,-2.079223,-0.008717,0.094030,0.003241,-0.995526,-0.338286,1.306840,1.097588
1087,9.058333,-0.000001,0.000054,-0.000013,-1.000000,-0.387108,1.209151,-2.079218,-0.009874,0.094240,0.000642,-0.995500,-0.338149,1.306818,1.100431
1088,9.066667,0.000005,0.000045,0.000002,-1.000000,-0.387108,1.209165,-2.079227,-0.008938,0.093534,0.001583,-0.995575,-0.338689,1.306773,1.103607
1089,9.075000,-0.000003,0.000038,-0.000032,-1.000000,-0.387114,1.209149,-2.079206,-0.009479,0.093882,0.001471,-0.995537,-0.338652,1.306821,1.106508
1090,9.083333,-0.000016,0.000073,-0.000015,-1.000000,-0.387116,1.209154,-2.079216,-0.009248,0.094137,0.000680,-0.995516,-0.338467,1.306758,1.109449
1091,9.091667,0.000000,0.000081,-0.000010,-1.000000,-0.387109,1.209155,-2.079221,-0.009873,0.093291,0.000626,-0.995590,-0.338579,1.306844,1.112302
1092,9.100000,-0.000004,0.000032,-0.000017,-1.000000,-0.387115,1.209146,-2.079207,-0.009198,0.093565,0.002291,-0.995568,-0.338932,1.306918,1.115314
1093,9.108333,0.000008,-0.000015,-0.000005,-1.000000,-0.387114,1.209153,-2.079202,-0.009317,0.093170,0.001034,-0.995606,-0.338879,1.306890,1.118205
1094,9.116667,-0.000002,0.000077,-0.000008,-1.000000,-0.387102,1.209160,-2.079226,-0.009455,0.093062,0.002200,-0.995613,-0.339308,1.306828,1.121088
1095,9.125000,-0.000011,0.000096,-0.000013,-1.000000,-0.387114,1.209157,-2.079235,-0.008972,0.092560,0.000723,-0.995666,-0.339354,1.306813,1.123996
1096,9.133333,-0.000003,0.000073,-0.000017,-1.000000,-0.387116,1.209157,-2.079225,-0.009847,0.092971,0.000410,-0.995620,-0.339533,1.307037,1.126691
1097,9.141667,0.000006,0.000016,-0.000010,-1.000000,-0.387116,1.209154,-2.079216,-0.009501,0.092851,0.000228,-0.995635,-0.339758,1.306998,1.129681
1098,9.150000,0.000001,0.000080,-0.000005,-1.000000,-0.387101,1.209156,-2.079238,-0.009417,0.092395,0.000367,-0.995678,-0.340003,1.307011,1.132643
1099,9.158333,-0.000002,0.000092,-0.000006,-1.000000,-0.387101,1.209156,-2.079247,-0.009343,0.092173,0.000842,-0.995699,-0.340197,1.306956,1.135715
1100,9.166667,-0.000018,0.000085,-0.000006,-1.000000,-0.387105,1.209158,-2.079235,-0.008408,0.091582,0.003194,-0.995757,-0.341033,1.306985,1.138763
1101,9.175000,0.000024,0.000006,0.000001,-1.000000,-0.387123,1.209154,-2.079220,-0.008365,0.091854,0.002047,-0.995735,-0.340962,1.306938,1.141733
1102,9.183333,0.000029,0.000049,0.000001,-1.000000,-0.387111,1.209154,-2.079241,-0.008059,0.091514,0.003358,-0.995766,-0.341414,1.307043,1.144621
1103,9.191667,0.000014,0.000056,-0.000005,-1.000000,-0.387115,1.209154,-2.079242,-0.007942,0.091097,0.003289,-0.995805,-0.341573,1.307079,1.147450
1104,9.200000,0.000004,0.000101,-0.000007,-1.000000,-0.387108,1.209161,-2.079251,-0.008301,0.090913,0.002917,-0.995820,-0.341735,1.307082,1.150295
1105,9.208333,0.000008,0.000028,-0.000001,-1.000000,-0.387114,1.209155,-2.079229,-0.008265,0.090792,0.002957,-0.995831,-0.341982,1.307145,1.153105
1106,9.216667,0.000018,0.000054,-0.000007,-1.000000,-0.387112,1.209155,-2.079241,-0.007909,0.090090,0.002844,-0.995898,-0.342251,1.307107,1.156040
1107,9.225000,0.000037,0.000065,-0.000008,-1.000000,-0.387104,1.209157,-2.079249,-0.008477,0.090220,0.000545,-0.995886,-0.341978,1.307088,1.158866
1108,9.233333,0.000000,0.000089,-0.000016,-1.000000,-0.387109,1.209150,-2.079253,-0.007768,0.089871,0.003540,-0.995917,-0.342879,1.307158,1.161717
1109,9.241667,0.000020,0.000042,-0.000014,-1.000000,-0.387122,1.209154,-2.079232,-0.007825,0.089854,0.002918,-0.995920,-0.342989,1.307154,1.164489
1110,9.250000,0.000023,0.000018,-0.000017,-1.000000,-0.387117,1.209146,-2.079226,-0.008767,0.089842,0.000392,-0.995917,-0.342600,1.307161,1.167120
1111,9.258333,0.000011,0.000066,0.000011,-1.000000,-0.387110,1.209154,-2.079245,-0.008706,0.088724,0.002649,-0.996015,-0.343274,1.307305,1.169864
1112,9.266667,0.000011,0.000078,0.000005,-1.000000,-0.387105,1.209159,-2.079254,-0.007021,0.088727,0.003264,-0.996026,-0.343450,1.307143,1.173039
1113,9.275000,0.000003,0.000081,-0.000013,-1.000000,-0.387116,1.209147,-2.079251,-0.008572,0.088518,0.002108,-0.996036,-0.343500,1.307361,1.175601
1114,9.283333,-0.000006,0.000076,0.000000,-1.000000,-0.387114,1.209165,-2.079248,-0.008470,0.088151,0.002689,-0.996068,-0.343837,1.307372,1.178518
1115,9.291667,0.000015,0.000070,-0.000020,-1.000000,-0.387115,1.209150,-2.079252,-0.008531,0.087943,0.002441,-0.996086,-0.344045,1.307381,1.181384
1116,9.300000,0.000007,0.000015,0.000004,-1.000000,-0.387121,1.209149,-2.079226,-0.008728,0.087890,0.003123,-0.996087,-0.344419,1.307527,1.184198
1117,9.308333,0.000033,-0.000017,-0.000013,-1.000000,-0.387130,1.209160,-2.079220,-0.009287,0.087985,0.000729,-0.996078,-0.344225,1.307498,1.186887
1118,9.316667,0.000023,0.000074,-0.000013,-1.000000,-0.387109,1.209149,-2.079251,-0.008689,0.087432,0.002887,-0.996128,-0.344869,1.307589,1.189741
1119,9.325000,0.000030,0.000023,-0.000003,-1.000000,-0.387117,1.209163,-2.079236,-0.007571,0.087162,0.002653,-0.996162,-0.345079,1.307416,1.192722
1120,9.333333,0.000014,0.000042,-0.000011,-1.000000,-0.387127,1.209150,-2.079237,-0.007794,0.086747,0.003418,-0.996194,-0.345504,1.307476,1.195478
1121,9.341667,0.000031,0.000035,-0.000012,-1.000000,-0.387119,1.209148,-2.079242,-0.007469,0.086274,0.003076,-0.996239,-0.345793,1.307426,1.198307
1122,9.350000,0.000006,0.000085,-0.000010,-1.000000,-0.387113,1.209156,-2.079256,-0.007515,0.086305,0.002521,-0.996237,-0.345934,1.307440,1.201111
1123,9.358333,0.000020,0.000071,-0.000001,-1.000000,-0.387114,1.209152,-2.079262,-0.007435,0.086442,0.003383,-0.996223,-0.346274,1.307543,1.203824
1124,9.366667,0.000037,0.000051,-0.000007,-1.000000,-0.387111,1.209159,-2.079255,-0.007163,0.086085,0.003439,-0.996256,-0.346542,1.307487,1.206618
1125,9.375000,0.000030,0.000055,-0.000013,-1.000000,-0.387121,1.209150,-2.079255,-0.007541,0.086018,0.004382,-0.996255,-0.346846,1.307598,1.209478
1126,9.383333,0.000031,0.000072,-0.000021,-1.000000,-0.387120,1.209145,-2.079264,-0.008688,0.085288,0.000635,-0.996318,-0.346387,1.307579,1.211991
1127,9.391667,0.000011,0.000140,-0.000006,-1.000000,-0.387107,1.209151,-2.079273,-0.007136,0.085099,0.003400,-0.996341,-0.347159,1.307559,1.214988
1128,9.400000,0.000013,0.000142,-0.000016,-1.000000,-0.387101,1.209151,-2.079272,-0.007616,0.085182,0.002129,-0.996334,-0.347192,1.307577,1.217627
1129,9.408333,0.000006,0.000136,-0.000021,-1.000000,-0.387105,1.209139,-2.079271,-0.007094,0.084745,0.003412,-0.996372,-0.347697,1.307630,1.220408
1130,9.416667,0.000013,0.000072,0.000002,-1.000000,-0.387127,1.209155,-2.079253,-0.007054,0.084673,0.003064,-0.996379,-0.347951,1.307587,1.223140
1131,9.425000,0.000029,0.000067,-0.000008,-1.000000,-0.387114,1.209146,-2.079250,-0.007338,0.084362,0.003163,-0.996403,-0.348226,1.307616,1.225858
1132,9.433333,0.000006,0.000072,-0.000003,-1.000000,-0.387112,1.209144,-2.079251,-0.006793,0.084374,0.003135,-0.996406,-0.348531,1.307633,1.228627
1133,9.441667,0.000029,0.000090,-0.000003,-1.000000,-0.387105,1.209144,-2.079262,-0.007257,0.083531,0.003571,-0.996472,-0.348934,1.307786,1.231242
1134,9.450000,0.000018,0.000094,-0.000013,-1.000000,-0.387102,1.209149,-2.079266,-0.006904,0.083707,0.003481,-0.996460,-0.349047,1.307711,1.234065
1135,9.458333,0.000043,0.000030,-0.000013,-1.000000,-0.387115,1.209148,-2.079235,-0.006783,0.083262,0.003391,-0.996499,-0.349271,1.307708,1.236712
1136,9.466667,0.000002,0.000030,-0.000013,-1.000000,-0.387113,1.209138,-2.079229,-0.006458,0.082940,0.003510,-0.996527,-0.349524,1.307726,1.239301
1137,9.475000,0.000005,0.000050,-0.000007,-1.000000,-0.387116,1.209144,-2.079242,-0.006659,0.082984,0.003440,-0.996523,-0.349692,1.307697,1.241946
1138,9.483333,0.000024,0.000082,-0.000020,-1.000000,-0.387109,1.209146,-2.079249,-0.006845,0.082672,0.003168,-0.996548,-0.349933,1.307725,1.244563
1139,9.491667,-0.000018,0.000135,-0.000013,-1.000000,-0.387103,1.209142,-2.079252,-0.006422,0.082132,0.003459,-0.996595,-0.350290,1.307761,1.247324
1140,9.500000,-0.000004,0.000117,-0.000013,-1.000000,-0.387105,1.209149,-2.079252,-0.006683,0.081657,0.003311,-0.996633,-0.350588,1.307805,1.249964
1141,9.508333,0.000012,0.000058,-0.000015,-1.000000,-0.387100,1.209146,-2.079246,-0.006339,0.081435,0.003437,-0.996653,-0.350826,1.307797,1.252743
1142,9.516667,0.000005,0.000094,-0.000004,-1.000000,-0.387096,1.209153,-2.079248,-0.006359,0.081086,0.004743,-0.996676,-0.351350,1.307960,1.255296
1143,9.525000,-0.000003,0.000111,-0.000007,-1.000000,-0.387102,1.209157,-2.079251,-0.006308,0.080874,0.003417,-0.996698,-0.351246,1.307780,1.258065
1144,9.533333,-0.000007,0.000085,-0.000027,-1.000000,-0.387105,1.209142,-2.079236,-0.006545,0.081216,0.004871,-0.996663,-0.351709,1.307908,1.260486
1145,9.541667,0.000007,0.000034,-0.000027,-1.000000,-0.387116,1.209147,-2.079231,-0.005962,0.080726,0.004726,-0.996707,-0.351938,1.307890,1.263145
1146,9.550000,0.000006,0.000045,-0.000021,-1.000000,-0.387112,1.209135,-2.079230,-0.005943,0.080615,0.004632,-0.996717,-0.352218,1.307892,1.265678
1147,9.558333,-0.000024,0.000119,-0.000028,-1.000000,-0.387104,1.209142,-2.079244,-0.007833,0.080636,0.000724,-0.996713,-0.351721,1.307959,1.267982
1148,9.566667,-0.000005,0.000074,-0.000004,-1.000000,-0.387121,1.209160,-2.079233,-0.007011,0.080115,0.003017,-0.996756,-0.352460,1.307986,1.270797
1149,9.575000,-0.000001,0.000054,-0.000007,-1.000000,-0.387113,1.209157,-2.079246,-0.007748,0.079479,0.001282,-0.996806,-0.352461,1.307987,1.273402
1150,9.583333,0.000008,0.000080,-0.000026,-1.000000,-0.387107,1.209150,-2.079242,-0.007105,0.079720,0.003442,-0.996786,-0.352963,1.308063,1.276193
1151,9.591667,0.000001,0.000075,-0.000004,-1.000000,-0.387113,1.209157,-2.079248,-0.007156,0.079251,0.003410,-0.996823,-0.353257,1.308057,1.278806
1152,9.600000,0.000025,0.000067,-0.000004,-1.000000,-0.387108,1.209150,-2.079245,-0.006809,0.078610,0.002907,-0.996878,-0.353397,1.308020,1.281598
1153,9.608333,-0.000007,0.000084,-0.000003,-1.000000,-0.387099,1.209161,-2.079255,-0.007262,0.078712,0.002889,-0.996867,-0.353592,1.308074,1.284141
1154,9.616667,0.000015,0.000128,-0.000057,-1.000000,-0.387155,1.209147,-2.079277,-0.006958,0.078584,0.003227,-0.996878,-0.353877,1.308144,1.286781
1155,9.625000,0.000018,0.000064,-0.000015,-1.000000,-0.387108,1.209151,-2.079252,-0.005617,0.078724,0.003304,-0.996875,-0.354209,1.307923,1.289565
1156,9.633333,0.000009,0.000042,-0.000006,-1.000000,-0.387117,1.209150,-2.079233,-0.007066,0.078122,0.003195,-0.996914,-0.354440,1.308163,1.291985
1157,9.641667,0.000011,0.000073,-0.000005,-1.000000,-0.387105,1.209153,-2.079251,-0.005592,0.078158,0.003828,-0.996918,-0.354804,1.307998,1.294834
1158,9.650000,0.000002,0.000025,-0.000009,-1.000000,-0.387115,1.209152,-2.079227,-0.005261,0.077496,0.003950,-0.996971,-0.355099,1.307983,1.297556
1159,9.658333,-0.000008,0.000076,-0.000003,-1.000000,-0.387098,1.209159,-2.079248,-0.006488,0.077219,0.002012,-0.996991,-0.354997,1.307979,1.300129
1160,9.666667,-0.000035,0.000147,-0.000016,-1.000000,-0.387175,1.209101,-2.079238,-0.005407,0.076534,0.004581,-0.997042,-0.355734,1.308107,1.302966
1161,9.675000,0.000006,-0.000009,-0.000017,-1.000000,-0.387123,1.209145,-2.079213,-0.005478,0.076788,0.004075,-0.997024,-0.355700,1.308104,1.305534
1162,9.683333,0.000000,0.000082,-0.000009,-1.000000,-0.387103,1.209148,-2.079248,-0.005580,0.076046,0.003590,-0.997082,-0.355972,1.308051,1.308169
1163,9.691667,-0.000009,0.000114,0.000007,-1.000000,-0.387106,1.209156,-2.079254,-0.005424,0.075609,0.003344,-0.997117,-0.356235,1.308073,1.310748
1164,9.700000,-0.000007,0.000077,-0.000024,-1.000000,-0.387098,1.209145,-2.079244,-0.005161,0.075605,0.003795,-0.997117,-0.356468,1.308097,1.313388
1165,9.708333,0.000015,0.000064,-0.000006,-1.000000,-0.387115,1.209149,-2.079244,-0.005237,0.074710,0.003251,-0.997186,-0.356669,1.308029,1.316024
1166,9.716667,-0.000017,0.000109,-0.000010,-1.000000,-0.387101,1.209152,-2.079243,-0.005350,0.074878,0.004270,-0.997169,-0.356944,1.308126,1.318579
1167,9.725000,-0.000004,0.000107,-0.000013,-1.000000,-0.387109,1.209150,-2.079240,-0.004982,0.074542,0.004184,-0.997197,-0.357114,1.308178,1.321144
1168,9.733333,0.000004,0.000081,-0.000019,-1.000000,-0.387113,1.209152,-2.079235,-0.004446,0.074026,0.004147,-0.997238,-0.357362,1.308046,1.324028
1169,9.741667,-0.000001,0.000071,-0.000005,-1.000000,-0.387098,1.209155,-2.079244,-0.004892,0.073875,0.004349,-0.997246,-0.357596,1.308154,1.326523
1170,9.750000,-0.000020,0.000072,-0.000003,-1.000000,-0.387104,1.209156,-2.079227,-0.004522,0.073959,0.004617,-0.997240,-0.357722,1.308223,1.329270
1171,9.758333,-0.000010,0.000105,-0.000004,-1.000000,-0.387104,1.209145,-2.079241,-0.004647,0.073123,0.004047,-0.997304,-0.357939,1.308202,1.331919
1172,9.766667,-0.000003,0.000072,0.000003,-1.000000,-0.387098,1.209154,-2.079241,-0.004733,0.072583,0.003857,-0.997344,-0.358120,1.308147,1.334664
1173,9.775000,0.000001,0.000054,-0.000011,-1.000000,-0.387103,1.209148,-2.079244,-0.004558,0.072769,0.004048,-0.997330,-0.358355,1.308229,1.337287
1174,9.783333,0.000008,0.000041,-0.000012,-1.000000,-0.387103,1.209140,-2.079232,-0.004760,0.072225,0.004173,-0.997368,-0.358537,1.308276,1.339990
1175,9.791667,-0.000006,0.000085,-0.000014,-1.000000,-0.387126,1.209146,-2.079241,-0.004437,0.072135,0.004090,-0.997377,-0.358701,1.308235,1.342572
1176,9.800000,0.000006,0.000095,-0.000029,-1.000000,-0.387108,1.209149,-2.079246,-0.004511,0.071976,0.004973,-0.997384,-0.358832,1.308388,1.345013
1177,9.808333,0.000010,0.000018,-0.000008,-1.000000,-0.387109,1.209144,-2.079222,-0.004015,0.071614,0.004640,-0.997414,-0.359006,1.308241,1.347483
1178,9.816667,-0.000013,0.000137,-0.000015,-1.000000,-0.387102,1.209152,-2.079258,-0.003958,0.071487,0.005017,-0.997421,-0.359182,1.308259,1.349960
1179,9.825000,-0.000000,0.000100,-0.000009,-1.000000,-0.387157,1.209093,-2.079235,-0.004288,0.071252,0.002987,-0.997445,-0.359001,1.308242,1.352407
1180,9.833333,-0.000000,0.000072,-0.000009,-1.000000,-0.387102,1.209139,-2.079246,-0.003583,0.070701,0.004765,-0.997480,-0.359598,1.308337,1.355227
1181,9.841667,-0.000005,0.000113,-0.000012,-1.000000,-0.387096,1.209140,-2.079249,-0.003481,0.070597,0.004489,-0.997489,-0.359808,1.308291,1.358125
1182,9.850000,-0.000010,0.000118,-0.000021,-1.000000,-0.387098,1.209141,-2.079250,-0.004520,0.070933,0.004639,-0.997460,-0.359949,1.308455,1.360848
1183,9.858333,0.000016,0.000038,-0.000022,-1.000000,-0.387117,1.209150,-2.079236,-0.003812,0.069953,0.004605,-0.997532,-0.360227,1.308440,1.363890
1184,9.866667,-0.000000,0.000060,-0.000017,-1.000000,-0.387104,1.209137,-2.079235,-0.004135,0.070052,0.004494,-0.997525,-0.360266,1.308523,1.366774
1185,9.875000,-0.000003,0.000084,-0.000021,-1.000000,-0.387116,1.209150,-2.079239,-0.004163,0.070615,0.004966,-0.997483,-0.360507,1.308567,1.369519
1186,9.883333,0.000009,0.000062,-0.000015,-1.000000,-0.387101,1.209140,-2.079240,-0.004244,0.070057,0.004931,-0.997522,-0.360705,1.308606,1.372226
1187,9.891667,0.000015,0.000065,-0.000001,-1.000000,-0.387107,1.209153,-2.079239,-0.003685,0.070028,0.005021,-0.997526,-0.361058,1.308556,1.374842
1188,9.900000,-0.000004,0.000037,-0.000013,-1.000000,-0.387106,1.209150,-2.079231,-0.004824,0.069212,0.002452,-0.997587,-0.360907,1.308493,1.377337
1189,9.908333,0.000014,0.000053,-0.000007,-1.000000,-0.387105,1.209148,-2.079239,-0.004396,0.069076,0.002932,-0.997597,-0.361331,1.308607,1.379868
1190,9.916667,0.000009,0.000028,-0.000017,-1.000000,-0.387118,1.209138,-2.079218,-0.003498,0.069603,0.005222,-0.997555,-0.361946,1.308696,1.382540
1191,9.925000,-0.000007,0.000090,-0.000022,-1.000000,-0.387113,1.209150,-2.079239,-0.003364,0.069261,0.004874,-0.997581,-0.362147,1.308697,1.385195
1192,9.933333,0.000012,0.000062,-0.000002,-1.000000,-0.387107,1.209152,-2.079242,-0.003381,0.069031,0.005005,-0.997596,-0.362369,1.308743,1.387838
1193,9.941667,-0.000004,0.000099,-0.000013,-1.000000,-0.387106,1.209142,-2.079246,-0.003126,0.068813,0.004973,-0.997612,-0.362507,1.308711,1.390660
1194,9.950000,-0.000013,0.000058,-0.000001,-1.000000,-0.387099,1.209145,-2.079230,-0.003117,0.069065,0.005165,-0.997594,-0.362655,1.308776,1.393523
1195,9.958333,-0.000013,0.000081,-0.000009,-1.000000,-0.387115,1.209149,-2.079237,-0.003176,0.068906,0.004972,-0.997606,-0.362842,1.308827,1.396384
1196,9.966667,-0.000005,0.000099,-0.000013,-1.000000,-0.387111,1.209150,-2.079243,-0.003165,0.068857,0.005340,-0.997607,-0.363109,1.308893,1.399257
