Format Version,1.23,Take Name,IR_017,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-26 11.30.52.456 下午,Total Frames in Take,5897,Total Exported Frames,5897,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
1066,8.883333,-0.003087,0.896109,-0.001785,-0.443819,-1.289899,1.120682,0.191502,0.000205,-0.016583,-0.000023,-0.999862,-0.091914,1.177191,-2.273888
1067,8.891667,-0.003092,0.896122,-0.001802,-0.443793,-1.289885,1.120680,0.191509,0.000276,-0.016507,0.000023,-0.999864,-0.091949,1.177141,-2.273809
1068,8.900000,-0.003093,0.896073,-0.001848,-0.443893,-1.289896,1.120675,0.191533,0.000178,-0.016610,-0.000062,-0.999862,-0.091916,1.177200,-2.273901
1069,8.908333,-0.003128,0.896063,-0.001842,-0.443912,-1.289888,1.120678,0.191526,0.000251,-0.016521,-0.000018,-0.999864,-0.091951,1.177157,-2.273820
1070,8.916667,-0.003047,0.896132,-0.001808,-0.443773,-1.289904,1.120685,0.191523,0.000224,-0.016619,-0.000038,-0.999862,-0.091921,1.177184,-2.273896
1071,8.925000,-0.003071,0.896108,-0.001798,-0.443821,-1.289897,1.120680,0.191509,0.000283,-0.016495,0.000037,-0.999864,-0.091962,1.177149,-2.273812
1072,8.933333,-0.003111,0.896068,-0.001826,-0.443903,-1.289891,1.120671,0.191513,0.000105,-0.016579,-0.000012,-0.999863,-0.091919,1.177173,-2.273890
1073,8.941667,-0.003127,0.896067,-0.001852,-0.443903,-1.289887,1.120680,0.191520,0.000345,-0.016482,-0.000015,-0.999864,-0.091949,1.177165,-2.273803
1074,8.950000,-0.003096,0.896096,-0.001821,-0.443846,-1.289901,1.120674,0.191516,0.000055,-0.016608,-0.000034,-0.999862,-0.091919,1.177178,-2.273905
1075,8.958333,-0.003119,0.896077,-0.001842,-0.443885,-1.289885,1.120675,0.191521,-0.000009,-0.016594,0.000007,-0.999862,-0.091917,1.177171,-2.273911
1076,8.966667,-0.003095,0.896100,-0.001811,-0.443839,-1.289898,1.120681,0.191511,0.000263,-0.016597,-0.000022,-0.999862,-0.091917,1.177183,-2.273889
1077,8.975000,-0.003123,0.896076,-0.001825,-0.443887,-1.289890,1.120679,0.191512,0.000217,-0.016504,0.000033,-0.999864,-0.091957,1.177154,-2.273824
1078,8.983333,-0.003060,0.896084,-0.001833,-0.443871,-1.289901,1.120685,0.191533,0.000248,-0.016500,0.000001,-0.999864,-0.091953,1.177152,-2.273814
1079,8.991667,-0.003114,0.896070,-0.001843,-0.443897,-1.289891,1.120677,0.191526,0.000323,-0.016486,0.000023,-0.999864,-0.091954,1.177151,-2.273809
1080,9.000000,-0.003095,0.896100,-0.001807,-0.443838,-1.289892,1.120678,0.191506,0.000252,-0.016502,-0.000002,-0.999864,-0.091954,1.177155,-2.273813
1081,9.008333,-0.003056,0.896125,-0.001806,-0.443788,-1.289907,1.120680,0.191511,-0.000044,-0.016571,0.000006,-0.999863,-0.091917,1.177177,-2.273909
1082,9.016667,-0.003105,0.896075,-0.001828,-0.443887,-1.289896,1.120680,0.191515,0.000084,-0.016606,-0.000033,-0.999862,-0.091908,1.177180,-2.273904
1083,9.025000,-0.003105,0.896083,-0.001820,-0.443872,-1.289894,1.120681,0.191512,0.000208,-0.016579,-0.000042,-0.999863,-0.091921,1.177191,-2.273890
1084,9.033333,-0.003123,0.896075,-0.001822,-0.443889,-1.289890,1.120678,0.191513,0.000409,-0.016497,0.000001,-0.999864,-0.091962,1.177159,-2.273806
1085,9.041667,-0.003112,0.896073,-0.001823,-0.443892,-1.289894,1.120679,0.191513,0.000078,-0.016481,0.000035,-0.999864,-0.091951,1.177152,-2.273828
1086,9.050000,-0.003120,0.896074,-0.001841,-0.443891,-1.289888,1.120677,0.191524,0.000367,-0.016495,0.000014,-0.999864,-0.091962,1.177158,-2.273798
1087,9.058333,-0.003111,0.896087,-0.001810,-0.443863,-1.289893,1.120685,0.191508,0.000198,-0.016496,-0.000005,-0.999864,-0.091948,1.177163,-2.273820
1088,9.066667,-0.003099,0.896076,-0.001836,-0.443887,-1.289897,1.120676,0.191513,0.000442,-0.016503,-0.000007,-0.999864,-0.091967,1.177168,-2.273803
1089,9.075000,-0.003091,0.896105,-0.001816,-0.443828,-1.289901,1.120680,0.191521,0.000266,-0.016522,0.000030,-0.999864,-0.091970,1.177154,-2.273824
1090,9.083333,-0.003103,0.896074,-0.001816,-0.443891,-1.289901,1.120682,0.191511,0.000397,-0.016519,0.000001,-0.999864,-0.091963,1.177163,-2.273809
1091,9.091667,-0.003080,0.896132,-0.001788,-0.443773,-1.289895,1.120681,0.191503,0.000321,-0.016481,0.000032,-0.999864,-0.091967,1.177153,-2.273810
1092,9.100000,-0.003123,0.896077,-0.001817,-0.443883,-1.289889,1.120679,0.191507,0.000152,-0.016485,0.000028,-0.999864,-0.091950,1.177153,-2.273827
1093,9.108333,-0.003131,0.896086,-0.001837,-0.443867,-1.289878,1.120677,0.191515,0.000308,-0.016504,-0.000003,-0.999864,-0.091953,1.177167,-2.273818
1094,9.116667,-0.003129,0.896067,-0.001821,-0.443904,-1.289889,1.120681,0.191512,0.000118,-0.016584,-0.000029,-0.999862,-0.091917,1.177184,-2.273902
1095,9.125000,-0.003098,0.896086,-0.001841,-0.443866,-1.289892,1.120676,0.191519,0.000165,-0.016468,0.000015,-0.999864,-0.091947,1.177156,-2.273812
1096,9.133333,-0.003110,0.896083,-0.001826,-0.443873,-1.289892,1.120682,0.191520,0.000351,-0.016507,0.000006,-0.999864,-0.091943,1.177155,-2.273813
1097,9.141667,-0.003073,0.896125,-0.001798,-0.443788,-1.289899,1.120688,0.191507,0.000342,-0.016505,-0.000003,-0.999864,-0.091962,1.177162,-2.273811
1098,9.150000,-0.003123,0.896076,-0.001813,-0.443886,-1.289892,1.120685,0.191506,0.000341,-0.016530,0.000004,-0.999863,-0.091963,1.177163,-2.273819
1099,9.158333,-0.003102,0.896078,-0.001829,-0.443882,-1.289894,1.120673,0.191522,0.000143,-0.016491,0.000034,-0.999864,-0.091953,1.177149,-2.273822
1100,9.166667,-0.003051,0.896137,-0.001796,-0.443764,-1.289901,1.120692,0.191514,0.000453,-0.016493,-0.000003,-0.999864,-0.091956,1.177160,-2.273801
1101,9.175000,-0.003110,0.896084,-0.001824,-0.443869,-1.289887,1.120678,0.191521,0.000320,-0.016496,0.000003,-0.999864,-0.091963,1.177163,-2.273813
1102,9.183333,-0.003118,0.896081,-0.001825,-0.443876,-1.289891,1.120680,0.191513,0.000228,-0.016488,0.000038,-0.999864,-0.091964,1.177153,-2.273820
1103,9.191667,-0.003118,0.896094,-0.001820,-0.443849,-1.289890,1.120680,0.191509,0.000015,-0.016573,0.000003,-0.999863,-0.091927,1.177187,-2.273909
1104,9.200000,-0.003056,0.896113,-0.001803,-0.443812,-1.289905,1.120684,0.191520,0.000051,-0.016475,0.000035,-0.999864,-0.091960,1.177151,-2.273835
1105,9.208333,-0.003081,0.896083,-0.001831,-0.443871,-1.289904,1.120678,0.191518,0.000400,-0.016505,0.000003,-0.999864,-0.091971,1.177163,-2.273808
1106,9.216667,-0.003108,0.896069,-0.001833,-0.443901,-1.289893,1.120675,0.191522,0.000394,-0.016496,-0.000003,-0.999864,-0.091961,1.177160,-2.273802
1107,9.225000,-0.003086,0.896124,-0.001787,-0.443789,-1.289891,1.120686,0.191499,0.000389,-0.016483,0.000048,-0.999864,-0.091972,1.177150,-2.273804
1108,9.233333,-0.003100,0.896079,-0.001802,-0.443881,-1.289901,1.120679,0.191513,0.000455,-0.016503,0.000012,-0.999864,-0.091962,1.177149,-2.273796
1109,9.241667,-0.003132,0.896070,-0.001829,-0.443897,-1.289882,1.120677,0.191517,0.000179,-0.016487,0.000038,-0.999864,-0.091950,1.177154,-2.273818
1110,9.250000,-0.003121,0.896080,-0.001814,-0.443878,-1.289890,1.120685,0.191505,0.000504,-0.016523,0.000005,-0.999863,-0.091959,1.177154,-2.273801
1111,9.258333,-0.003103,0.896073,-0.001836,-0.443892,-1.289891,1.120683,0.191520,0.000329,-0.016492,0.000004,-0.999864,-0.091966,1.177168,-2.273811
1112,9.266667,-0.003104,0.896088,-0.001822,-0.443862,-1.289884,1.120683,0.191510,0.000111,-0.016489,0.000039,-0.999864,-0.091966,1.177156,-2.273833
1113,9.275000,-0.003119,0.896070,-0.001813,-0.443898,-1.289895,1.120680,0.191508,0.000149,-0.016594,-0.000048,-0.999862,-0.091915,1.177188,-2.273901
1114,9.283333,-0.003127,0.896064,-0.001826,-0.443909,-1.289890,1.120676,0.191510,0.000027,-0.016589,-0.000014,-0.999862,-0.091923,1.177183,-2.273910
1115,9.291667,-0.003137,0.896057,-0.001826,-0.443923,-1.289886,1.120676,0.191511,0.000411,-0.016507,0.000008,-0.999864,-0.091970,1.177162,-2.273813
1116,9.300000,-0.003081,0.896119,-0.001794,-0.443800,-1.289895,1.120689,0.191497,0.000094,-0.016595,-0.000010,-0.999862,-0.091933,1.177188,-2.273913
1117,9.308333,-0.003090,0.896119,-0.001779,-0.443800,-1.289897,1.120690,0.191495,0.000183,-0.016611,-0.000049,-0.999862,-0.091933,1.177198,-2.273907
1118,9.316667,-0.003116,0.896067,-0.001818,-0.443905,-1.289901,1.120681,0.191513,0.000289,-0.016509,0.000024,-0.999864,-0.091974,1.177168,-2.273827
1119,9.325000,-0.003104,0.896075,-0.001825,-0.443887,-1.289900,1.120680,0.191517,0.000245,-0.016502,0.000028,-0.999864,-0.091970,1.177156,-2.273819
1120,9.333333,-0.003079,0.896136,-0.001782,-0.443765,-1.289898,1.120687,0.191500,0.000410,-0.016507,0.000020,-0.999864,-0.091963,1.177150,-2.273808
1121,9.341667,-0.003123,0.896087,-0.001825,-0.443865,-1.289891,1.120679,0.191511,0.000192,-0.016586,-0.000034,-0.999862,-0.091928,1.177194,-2.273891
1122,9.350000,-0.003106,0.896079,-0.001819,-0.443880,-1.289902,1.120682,0.191513,0.000129,-0.016574,-0.000048,-0.999863,-0.091928,1.177197,-2.273900
1123,9.358333,-0.003102,0.896093,-0.001823,-0.443852,-1.289897,1.120682,0.191513,0.000442,-0.016517,0.000008,-0.999864,-0.091964,1.177160,-2.273809
1124,9.366667,-0.003072,0.896098,-0.001785,-0.443842,-1.289908,1.120689,0.191500,0.000089,-0.016596,-0.000034,-0.999862,-0.091922,1.177200,-2.273908
1125,9.375000,-0.003103,0.896097,-0.001805,-0.443844,-1.289899,1.120675,0.191507,0.000149,-0.016612,-0.000020,-0.999862,-0.091928,1.177188,-2.273905
1126,9.383333,-0.003108,0.896093,-0.001835,-0.443852,-1.289895,1.120677,0.191516,0.000051,-0.016605,0.000001,-0.999862,-0.091934,1.177188,-2.273912
1127,9.391667,-0.003118,0.896092,-0.001796,-0.443853,-1.289897,1.120679,0.191503,0.000124,-0.016498,0.000046,-0.999864,-0.091963,1.177151,-2.273828
1128,9.400000,-0.003115,0.896068,-0.001831,-0.443903,-1.289906,1.120677,0.191519,0.000465,-0.016511,0.000003,-0.999864,-0.091963,1.177158,-2.273801
1129,9.408333,-0.003060,0.896114,-0.001794,-0.443809,-1.289911,1.120685,0.191503,0.000306,-0.016512,0.000044,-0.999864,-0.091967,1.177149,-2.273811
1130,9.416667,-0.003114,0.896077,-0.001831,-0.443884,-1.289888,1.120675,0.191521,0.000022,-0.016611,-0.000036,-0.999862,-0.091917,1.177185,-2.273917
1131,9.425000,-0.003112,0.896075,-0.001823,-0.443887,-1.289895,1.120683,0.191513,0.000346,-0.016501,-0.000009,-0.999864,-0.091959,1.177158,-2.273807
1132,9.433333,-0.003116,0.896093,-0.001818,-0.443852,-1.289897,1.120680,0.191510,0.000131,-0.016586,-0.000024,-0.999862,-0.091925,1.177190,-2.273899
1133,9.441667,-0.003118,0.896088,-0.001837,-0.443862,-1.289896,1.120679,0.191522,0.000132,-0.016491,0.000033,-0.999864,-0.091957,1.177150,-2.273827
1134,9.450000,-0.003131,0.896060,-0.001836,-0.443918,-1.289892,1.120679,0.191517,0.000282,-0.016611,-0.000051,-0.999862,-0.091918,1.177199,-2.273891
1135,9.458333,-0.003106,0.896085,-0.001818,-0.443868,-1.289901,1.120682,0.191509,0.000345,-0.016501,0.000022,-0.999864,-0.091956,1.177161,-2.273812
1136,9.466667,-0.003101,0.896072,-0.001840,-0.443895,-1.289901,1.120681,0.191525,0.000237,-0.016598,-0.000044,-0.999862,-0.091914,1.177190,-2.273890
1137,9.475000,-0.003072,0.896113,-0.001801,-0.443811,-1.289903,1.120685,0.191515,0.000364,-0.016500,0.000009,-0.999864,-0.091958,1.177157,-2.273806
1138,9.483333,-0.003130,0.896073,-0.001833,-0.443892,-1.289890,1.120681,0.191517,0.000392,-0.016512,-0.000008,-0.999864,-0.091957,1.177159,-2.273806
1139,9.491667,-0.003121,0.896076,-0.001821,-0.443885,-1.289897,1.120675,0.191510,0.000243,-0.016493,0.000043,-0.999864,-0.091961,1.177150,-2.273819
1140,9.500000,-0.003070,0.896120,-0.001792,-0.443798,-1.289907,1.120686,0.191507,0.000090,-0.016603,-0.000017,-0.999862,-0.091913,1.177176,-2.273911
1141,9.508333,-0.003094,0.896096,-0.001829,-0.443846,-1.289900,1.120675,0.191518,0.000408,-0.016512,0.000009,-0.999864,-0.091958,1.177151,-2.273808
1142,9.516667,-0.003059,0.896130,-0.001809,-0.443777,-1.289899,1.120686,0.191512,0.000433,-0.016502,0.000008,-0.999864,-0.091958,1.177151,-2.273801
1143,9.525000,-0.003081,0.896121,-0.001812,-0.443795,-1.289894,1.120684,0.191512,-0.000078,-0.016572,-0.000004,-0.999863,-0.091916,1.177186,-2.273911
1144,9.533333,-0.003071,0.896118,-0.001803,-0.443802,-1.289902,1.120690,0.191509,0.000294,-0.016494,0.000007,-0.999864,-0.091958,1.177158,-2.273810
1145,9.541667,-0.003111,0.896066,-0.001847,-0.443905,-1.289893,1.120684,0.191524,0.000328,-0.016491,0.000016,-0.999864,-0.091955,1.177157,-2.273812
1146,9.550000,-0.003114,0.896075,-0.001819,-0.443889,-1.289897,1.120674,0.191510,0.000248,-0.016497,0.000054,-0.999864,-0.091963,1.177152,-2.273820
1147,9.558333,-0.003051,0.896138,-0.001799,-0.443762,-1.289902,1.120689,0.191513,0.000294,-0.016503,0.000021,-0.999864,-0.091958,1.177153,-2.273809
1148,9.566667,-0.003115,0.896074,-0.001830,-0.443890,-1.289889,1.120676,0.191513,0.000037,-0.016577,0.000002,-0.999863,-0.091924,1.177183,-2.273904
1149,9.575000,-0.003066,0.896128,-0.001797,-0.443781,-1.289898,1.120681,0.191507,0.000172,-0.016588,-0.000026,-0.999862,-0.091917,1.177188,-2.273900
1150,9.583333,-0.003115,0.896083,-0.001816,-0.443871,-1.289892,1.120677,0.191511,0.000431,-0.016518,-0.000012,-0.999864,-0.091949,1.177155,-2.273809
1151,9.591667,-0.003099,0.896089,-0.001813,-0.443859,-1.289903,1.120675,0.191511,0.000188,-0.016581,-0.000018,-0.999863,-0.091917,1.177193,-2.273899
1152,9.600000,-0.003077,0.896109,-0.001824,-0.443820,-1.289895,1.120684,0.191515,0.000027,-0.016550,0.000020,-0.999863,-0.091921,1.177175,-2.273898
1153,9.608333,-0.003051,0.896131,-0.001798,-0.443776,-1.289906,1.120683,0.191513,0.000168,-0.016472,0.000030,-0.999864,-0.091965,1.177155,-2.273818
1154,9.616667,-0.003058,0.896119,-0.001805,-0.443799,-1.289903,1.120684,0.191515,0.000432,-0.016525,0.000026,-0.999863,-0.091965,1.177141,-2.273808
1155,9.625000,-0.003091,0.896125,-0.001796,-0.443787,-1.289889,1.120682,0.191503,0.000437,-0.016492,-0.000004,-0.999864,-0.091958,1.177158,-2.273796
1156,9.633333,-0.003118,0.896066,-0.001833,-0.443906,-1.289890,1.120676,0.191517,0.000182,-0.016591,-0.000035,-0.999862,-0.091922,1.177186,-2.273891
1157,9.641667,-0.003128,0.896069,-0.001835,-0.443900,-1.289886,1.120677,0.191517,0.000009,-0.016588,-0.000027,-0.999862,-0.091913,1.177180,-2.273907
1158,9.650000,-0.003068,0.896113,-0.001820,-0.443811,-1.289896,1.120683,0.191513,0.000133,-0.016598,-0.000028,-0.999862,-0.091922,1.177191,-2.273897
1159,9.658333,-0.003064,0.896124,-0.001804,-0.443789,-1.289897,1.120684,0.191516,0.000196,-0.016479,0.000031,-0.999864,-0.091956,1.177146,-2.273816
1160,9.666667,-0.003077,0.896117,-0.001816,-0.443803,-1.289893,1.120691,0.191513,0.000199,-0.016504,-0.000002,-0.999864,-0.091946,1.177146,-2.273823
1161,9.675000,-0.003094,0.896068,-0.001815,-0.443902,-1.289904,1.120673,0.191509,0.000249,-0.016514,0.000018,-0.999864,-0.091950,1.177153,-2.273823
1162,9.683333,-0.003111,0.896083,-0.001807,-0.443872,-1.289896,1.120677,0.191509,-0.000104,-0.016567,0.000003,-0.999863,-0.091915,1.177174,-2.273913
1163,9.691667,-0.003132,0.896057,-0.001831,-0.443925,-1.289890,1.120674,0.191514,0.000042,-0.016570,-0.000022,-0.999863,-0.091922,1.177190,-2.273905
1164,9.700000,-0.003115,0.896065,-0.001836,-0.443909,-1.289894,1.120678,0.191517,0.000246,-0.016599,-0.000039,-0.999862,-0.091916,1.177181,-2.273892
1165,9.708333,-0.003106,0.896064,-0.001836,-0.443911,-1.289896,1.120680,0.191514,0.000183,-0.016496,0.000015,-0.999864,-0.091950,1.177153,-2.273818
1166,9.716667,-0.003115,0.896063,-0.001821,-0.443913,-1.289897,1.120676,0.191511,0.000126,-0.016571,-0.000012,-0.999863,-0.091911,1.177184,-2.273901
1167,9.725000,-0.003122,0.896073,-0.001816,-0.443892,-1.289891,1.120681,0.191507,0.000350,-0.016509,0.000006,-0.999864,-0.091948,1.177152,-2.273808
1168,9.733333,-0.003072,0.896106,-0.001831,-0.443826,-1.289891,1.120679,0.191518,0.000056,-0.016580,-0.000033,-0.999863,-0.091907,1.177184,-2.273900
1169,9.741667,-0.003112,0.896082,-0.001828,-0.443873,-1.289890,1.120671,0.191515,0.000006,-0.016597,-0.000007,-0.999862,-0.091912,1.177177,-2.273912
1170,9.750000,-0.003104,0.896076,-0.001856,-0.443885,-1.289886,1.120676,0.191528,0.000197,-0.016517,0.000011,-0.999864,-0.091954,1.177151,-2.273828
1171,9.758333,-0.003128,0.896073,-0.001835,-0.443892,-1.289880,1.120681,0.191507,0.000448,-0.016503,0.000006,-0.999864,-0.091961,1.177151,-2.273800
1172,9.766667,-0.003072,0.896105,-0.001799,-0.443828,-1.289901,1.120680,0.191507,0.000046,-0.016595,-0.000004,-0.999862,-0.091905,1.177172,-2.273903
1173,9.775000,-0.003107,0.896091,-0.001814,-0.443857,-1.289892,1.120669,0.191512,0.000278,-0.016496,0.000015,-0.999864,-0.091958,1.177161,-2.273813
1174,9.783333,-0.003065,0.896127,-0.001796,-0.443784,-1.289897,1.120681,0.191508,0.000096,-0.016567,-0.000025,-0.999863,-0.091923,1.177193,-2.273895
1175,9.791667,-0.003139,0.896075,-0.001831,-0.443888,-1.289881,1.120675,0.191511,0.000270,-0.016500,0.000006,-0.999864,-0.091952,1.177154,-2.273814
1176,9.800000,-0.003144,0.896086,-0.001815,-0.443865,-1.289880,1.120678,0.191500,0.000389,-0.016498,0.000028,-0.999864,-0.091956,1.177146,-2.273796
1177,9.808333,-0.003117,0.896063,-0.001827,-0.443912,-1.289889,1.120673,0.191512,0.000016,-0.016574,-0.000019,-0.999863,-0.091915,1.177178,-2.273901
1178,9.816667,-0.003141,0.896076,-0.001819,-0.443887,-1.289880,1.120680,0.191503,0.000408,-0.016527,0.000014,-0.999863,-0.091968,1.177152,-2.273809
1179,9.825000,-0.003113,0.896078,-0.001835,-0.443882,-1.289888,1.120675,0.191512,0.000387,-0.016533,-0.000026,-0.999863,-0.091949,1.177153,-2.273807
1180,9.833333,-0.003117,0.896082,-0.001830,-0.443874,-1.289887,1.120675,0.191513,0.000214,-0.016614,-0.000042,-0.999862,-0.091917,1.177189,-2.273897
1181,9.841667,-0.003087,0.896112,-0.001822,-0.443813,-1.289884,1.120680,0.191512,-0.000077,-0.016573,-0.000008,-0.999863,-0.091909,1.177179,-2.273909
1182,9.850000,-0.003098,0.896129,-0.001767,-0.443780,-1.289888,1.120687,0.191492,0.000412,-0.016518,0.000020,-0.999864,-0.091964,1.177163,-2.273809
1183,9.858333,-0.003083,0.896114,-0.001810,-0.443810,-1.289885,1.120682,0.191516,0.000222,-0.016612,-0.000037,-0.999862,-0.091917,1.177186,-2.273893
1184,9.866667,-0.003131,0.896073,-0.001836,-0.443892,-1.289880,1.120674,0.191512,0.000219,-0.016600,-0.000050,-0.999862,-0.091915,1.177197,-2.273890
1185,9.875000,-0.003101,0.896103,-0.001799,-0.443832,-1.289886,1.120680,0.191498,0.000100,-0.016631,-0.000063,-0.999862,-0.091921,1.177194,-2.273915
1186,9.883333,-0.003137,0.896063,-0.001814,-0.443911,-1.289887,1.120677,0.191500,0.000192,-0.016584,-0.000033,-0.999863,-0.091917,1.177184,-2.273891
1187,9.891667,-0.003102,0.896072,-0.001820,-0.443894,-1.289897,1.120678,0.191508,0.000477,-0.016489,0.000004,-0.999864,-0.091952,1.177154,-2.273791
1188,9.900000,-0.003130,0.896077,-0.001833,-0.443883,-1.289881,1.120674,0.191511,0.000355,-0.016507,0.000013,-0.999864,-0.091949,1.177158,-2.273808
1189,9.908333,-0.003112,0.896064,-0.001834,-0.443909,-1.289889,1.120680,0.191527,0.000501,-0.016518,-0.000010,-0.999864,-0.091954,1.177164,-2.273798
1190,9.916667,-0.003120,0.896077,-0.001834,-0.443884,-1.289888,1.120676,0.191519,0.000137,-0.016505,0.000026,-0.999864,-0.091956,1.177153,-2.273828
1191,9.925000,-0.003108,0.896086,-0.001803,-0.443867,-1.289896,1.120680,0.191507,0.000238,-0.016471,0.000030,-0.999864,-0.091956,1.177150,-2.273810
1192,9.933333,-0.003127,0.896081,-0.001844,-0.443876,-1.289882,1.120676,0.191516,0.000115,-0.016560,-0.000009,-0.999863,-0.091919,1.177192,-2.273897
1193,9.941667,-0.003071,0.896107,-0.001806,-0.443824,-1.289892,1.120681,0.191514,0.000173,-0.016497,0.000048,-0.999864,-0.091950,1.177142,-2.273821
1194,9.950000,-0.003135,0.896069,-0.001827,-0.443901,-1.289879,1.120679,0.191506,0.000057,-0.016482,0.000035,-0.999864,-0.091952,1.177156,-2.273829
1195,9.958333,-0.003081,0.896115,-0.001811,-0.443807,-1.289892,1.120685,0.191511,0.000313,-0.016487,0.000011,-0.999864,-0.091957,1.177172,-2.273807
1196,9.966667,-0.003148,0.896066,-0.001821,-0.443907,-1.289877,1.120675,0.191508,0.000351,-0.016496,0.000021,-0.999864,-0.091956,1.177165,-2.273811
1197,9.975000,-0.003129,0.896077,-0.001815,-0.443885,-1.289889,1.120681,0.191499,0.000205,-0.016606,-0.000035,-0.999862,-0.091919,1.177186,-2.273890
1198,9.983333,-0.003104,0.896079,-0.001810,-0.443879,-1.289895,1.120678,0.191512,0.000175,-0.016504,0.000024,-0.999864,-0.091946,1.177157,-2.273826
1199,9.991667,-0.003117,0.896086,-0.001807,-0.443865,-1.289883,1.120676,0.191504,0.000195,-0.016514,0.000016,-0.999864,-0.091952,1.177167,-2.273827
1200,10.000000,-0.003114,0.896071,-0.001830,-0.443897,-1.289888,1.120675,0.191521,0.000042,-0.016590,-0.000023,-0.999862,-0.091915,1.177196,-2.273907
1201,10.008333,-0.003089,0.896123,-0.001775,-0.443792,-1.289895,1.120686,0.191493,0.000215,-0.016483,0.000042,-0.999864,-0.091960,1.177156,-2.273818
1202,10.016667,-0.003101,0.896081,-0.001813,-0.443876,-1.289897,1.120678,0.191508,0.000436,-0.016524,-0.000029,-0.999863,-0.091948,1.177169,-2.273809
1203,10.025000,-0.003072,0.896133,-0.001803,-0.443771,-1.289890,1.120681,0.191509,0.000062,-0.016478,0.000037,-0.999864,-0.091946,1.177158,-2.273832
1204,10.033333,-0.003101,0.896087,-0.001844,-0.443864,-1.289887,1.120677,0.191516,0.000343,-0.016486,0.000012,-0.999864,-0.091952,1.177164,-2.273808
1205,10.041667,-0.003116,0.896068,-0.001818,-0.443902,-1.289892,1.120677,0.191508,0.000089,-0.016468,0.000047,-0.999864,-0.091951,1.177155,-2.273825
1206,10.050000,-0.003106,0.896058,-0.001831,-0.443923,-1.289894,1.120677,0.191516,0.000453,-0.016544,-0.000049,-0.999863,-0.091958,1.177170,-2.273811
1207,10.058333,-0.003118,0.896085,-0.001828,-0.443867,-1.289882,1.120682,0.191506,0.000265,-0.016495,0.000015,-0.999864,-0.091947,1.177157,-2.273816
1208,10.066667,-0.003121,0.896088,-0.001808,-0.443862,-1.289886,1.120674,0.191509,0.000035,-0.016594,-0.000022,-0.999862,-0.091910,1.177178,-2.273909
1209,10.075000,-0.003118,0.896069,-0.001841,-0.443901,-1.289884,1.120681,0.191520,0.000327,-0.016546,-0.000044,-0.999863,-0.091941,1.177167,-2.273819
1210,10.083333,-0.003087,0.896106,-0.001823,-0.443826,-1.289887,1.120686,0.191508,0.000026,-0.016590,-0.000030,-0.999862,-0.091908,1.177191,-2.273909
1211,10.091667,-0.003089,0.896092,-0.001814,-0.443854,-1.289898,1.120677,0.191510,-0.000013,-0.016608,-0.000017,-0.999862,-0.091912,1.177183,-2.273915
1212,10.100000,-0.003075,0.896098,-0.001817,-0.443841,-1.289893,1.120682,0.191516,0.000274,-0.016493,0.000015,-0.999864,-0.091957,1.177163,-2.273818
1213,10.108333,-0.003100,0.896074,-0.001823,-0.443890,-1.289896,1.120673,0.191508,0.000135,-0.016495,0.000032,-0.999864,-0.091942,1.177155,-2.273828
1214,10.116667,-0.003113,0.896079,-0.001819,-0.443880,-1.289887,1.120674,0.191511,0.000242,-0.016495,0.000003,-0.999864,-0.091947,1.177163,-2.273814
1215,10.125000,-0.003084,0.896123,-0.001779,-0.443790,-1.289895,1.120687,0.191491,0.000295,-0.016516,-0.000023,-0.999864,-0.091944,1.177160,-2.273817
1216,10.133333,-0.003122,0.896068,-0.001825,-0.443903,-1.289885,1.120679,0.191507,0.000167,-0.016601,-0.000040,-0.999862,-0.091916,1.177194,-2.273892
1217,10.141667,-0.003131,0.896061,-0.001833,-0.443916,-1.289882,1.120677,0.191507,0.000306,-0.016510,0.000011,-0.999864,-0.091965,1.177161,-2.273817
1218,10.150000,-0.003076,0.896102,-0.001811,-0.443833,-1.289892,1.120686,0.191507,0.000394,-0.016497,-0.000001,-0.999864,-0.091956,1.177171,-2.273807
1219,10.158333,-0.003073,0.896114,-0.001801,-0.443811,-1.289891,1.120684,0.191504,0.000262,-0.016501,0.000006,-0.999864,-0.091942,1.177157,-2.273814
1220,10.166667,-0.003123,0.896079,-0.001820,-0.443880,-1.289884,1.120674,0.191501,0.000432,-0.016516,0.000008,-0.999864,-0.091964,1.177159,-2.273804
1221,10.175000,-0.003124,0.896079,-0.001817,-0.443881,-1.289887,1.120681,0.191508,0.000372,-0.016507,0.000001,-0.999864,-0.091957,1.177165,-2.273808
1222,10.183333,-0.003118,0.896062,-0.001825,-0.443913,-1.289886,1.120675,0.191506,0.000375,-0.016503,-0.000010,-0.999864,-0.091959,1.177167,-2.273808
1223,10.191667,-0.003118,0.896087,-0.001843,-0.443865,-1.289878,1.120674,0.191511,0.000287,-0.016492,0.000026,-0.999864,-0.091961,1.177160,-2.273808
1224,10.200000,-0.003115,0.896074,-0.001835,-0.443890,-1.289885,1.120681,0.191512,0.000387,-0.016507,-0.000001,-0.999864,-0.091949,1.177161,-2.273809
